"year","state","fips","sen_cont_alt","hs_cont_alt","sen_dem_prop_all","sen_rep_prop_all","hs_dem_prop_all","hs_rep_prop_all","govparty_c","government_cont","cont_text","cont_text_prev_yr","cont_flip","pop","pres_share_dem","pres_share_rep","pres_marg_rep","state_short","state_abbrev","bill_count","control","state_x","state_y"
2006,"Tennessee",47,0,1,0.4545455,0.5151515,0.5353535,0.4646465,1,0.6666667,"split","split",FALSE,6088766,NA,NA,NA,"Tenn.","TN",NA,NA,0.68,0.575
2007,"Tennessee",47,0,1,0.4848485,0.5151515,0.5353535,0.4646465,1,0.6666667,"split","split",FALSE,6175727,NA,NA,NA,"Tenn.","TN",NA,NA,0.68,0.575
2008,"Tennessee",47,0,1,0.4848485,0.4848485,0.5353535,0.4646465,1,0.6666667,"split","split",FALSE,6247411,NA,NA,NA,"Tenn.","TN",NA,NA,0.68,0.575
2009,"Tennessee",47,0,0,0.4242424,0.5757576,0.4949495,0.5050505,1,0.3333333,"split","split",FALSE,6306019,NA,NA,NA,"Tenn.","TN",NA,NA,0.68,0.575
2010,"Tennessee",47,0,0,0.4242424,0.5757576,0.4848485,0.5151515,1,0.3333333,"split","split",FALSE,6355518,NA,NA,NA,"Tenn.","TN",NA,NA,0.68,0.575
2011,"Tennessee",47,0,0,0.3939394,0.5757576,0.3434343,0.6464646,0,0,"full_rep","split",TRUE,6400298,NA,NA,NA,"Tenn.","TN",NA,NA,0.68,0.575
2012,"Tennessee",47,0,0,0.393939393939394,0.606060606060606,0.343434343434343,0.646464646464647,0,0,"full_rep","full_rep",FALSE,6455752,NA,NA,NA,"Tenn.","TN",NA,NA,0.68,0.575
2013,"Tennessee",47,0,0,0.212121212121212,0.787878787878788,0.282828282828283,0.707070707070707,0,0,"full_rep","full_rep",FALSE,6496943,NA,NA,NA,"Tenn.","TN",NA,NA,0.68,0.575
2014,"Tennessee",47,0,0,0.212121212121212,0.787878787878788,0.272727272727273,0.717171717171717,0,0,"full_rep","full_rep",FALSE,6544617,NA,NA,NA,"Tenn.","TN",NA,NA,0.68,0.575
2015,"Tennessee",47,0,0,0.151515151515152,0.848484848484849,0.262626262626263,0.737373737373737,0,0,"full_rep","full_rep",FALSE,6595354,NA,NA,NA,"Tenn.","TN",NA,NA,0.68,0.575
2016,"Tennessee",47,0,0,0.151515151515152,0.848484848484849,0.262626262626263,0.737373737373737,0,0,"full_rep","full_rep",FALSE,6651277,NA,NA,NA,"Tenn.","TN",NA,NA,0.68,0.575
2017,"Tennessee",47,0,0,0.151515151515152,0.848484848484849,0.252525252525253,0.747474747474748,0,0,"full_rep","full_rep",FALSE,6714748,NA,NA,NA,"Tenn.","TN",NA,NA,0.68,0.575
2018,"Tennessee",47,0,0,0.151515151515152,0.787878787878788,0.252525252525253,0.737373737373737,0,0,"full_rep","full_rep",FALSE,6778180,NA,NA,NA,"Tenn.","TN",NA,NA,0.68,0.575
2019,"Tennessee",47,0,0,0.151515151515152,0.848484848484849,0.262626262626263,0.737373737373737,0,0,"full_rep","full_rep",FALSE,6830325,NA,NA,NA,"Tenn.","TN",NA,NA,0.68,0.575
2020,"Tennessee",47,0,0,0.151515151515152,0.848484848484849,0.262626262626263,0.737373737373737,0,0,"full_rep","full_rep",FALSE,6886834,NA,NA,NA,"Tenn.","TN",NA,NA,0.68,0.575
2021,"Tennessee",47,0,0,0.181818181818182,0.818181818181818,0.262626262626263,0.737373737373737,0,0,"full_rep","full_rep",FALSE,6886834,0.374514342710237,0.606602941662838,0.232088598952601,"Tenn.","TN",NA,NA,0.68,0.575
1977,"Texas",48,1,1,0.9032258,0.0967742,0.88,0.12,1,1,"full_dem",NA,NA,13191790,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1978,"Texas",48,1,1,0.8709677,0.1290323,0.8733333,0.1266667,1,1,"full_dem","full_dem",FALSE,13497726,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1979,"Texas",48,1,1,0.8709677,0.1290323,0.8533334,0.1466667,0,0.6666667,"split","full_dem",TRUE,13887312,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1980,"Texas",48,1,1,0.8387097,0.1612903,0.8466667,0.1533333,0,0.6666667,"split","split",FALSE,14338208,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1981,"Texas",48,1,1,0.7741935,0.2258064,0.76,0.24,0,0.6666667,"split","split",FALSE,14746318,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1982,"Texas",48,1,1,0.7741935,0.2258064,0.76,0.24,0,0.6666667,"split","split",FALSE,15331408,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1983,"Texas",48,1,1,0.8387097,0.1612903,0.76,0.24,1,1,"full_dem","split",TRUE,15751674,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1984,"Texas",48,1,1,0.8387097,0.1612903,0.76,0.24,1,1,"full_dem","full_dem",FALSE,16007088,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1985,"Texas",48,1,1,0.8064516,0.1935484,0.6533333,0.3466667,1,1,"full_dem","full_dem",FALSE,16272722,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1986,"Texas",48,1,1,0.8064516,0.1935484,0.6533333,0.3466667,1,1,"full_dem","full_dem",FALSE,16561103,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1987,"Texas",48,1,1,0.8064516,0.1935484,0.6266667,0.3733333,0,0.6666667,"split","full_dem",TRUE,16621767,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1988,"Texas",48,1,1,0.8064516,0.1935484,0.6266667,0.3733333,0,0.6666667,"split","split",FALSE,16667040,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1989,"Texas",48,1,1,0.7419355,0.2580645,0.62,0.38,0,0.6666667,"split","split",FALSE,16806729,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1990,"Texas",48,1,1,0.7419355,0.2580645,0.62,0.38,0,0.6666667,"split","split",FALSE,17056755,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1991,"Texas",48,1,1,0.7419355,0.2580645,0.62,0.38,1,1,"full_dem","split",TRUE,17398005,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1992,"Texas",48,1,1,0.7096774,0.2903226,0.62,0.38,1,1,"full_dem","full_dem",FALSE,17759738,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1993,"Texas",48,1,1,0.5806451,0.4193548,0.62,0.38,1,1,"full_dem","full_dem",FALSE,18161612,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1994,"Texas",48,1,1,0.5806451,0.4193548,0.6133333,0.3866667,1,1,"full_dem","full_dem",FALSE,18564062,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1995,"Texas",48,1,1,0.5483871,0.4516129,0.5933333,0.4066667,0,0.6666667,"split","full_dem",TRUE,18958751,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1996,"Texas",48,1,1,0.5483871,0.4516129,0.58,0.42,0,0.6666667,"split","split",FALSE,19340342,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1997,"Texas",48,0,1,0.4516129,0.5483871,0.5466667,0.4533333,0,0.3333333,"split","split",FALSE,19740317,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1998,"Texas",48,0,1,0.4516129,0.5483871,0.5466667,0.4533333,0,0.3333333,"split","split",FALSE,20157531,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
1999,"Texas",48,0,1,0.483871,0.516129,0.52,0.48,0,0.3333333,"split","split",FALSE,20558220,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2000,"Texas",48,0,1,0.483871,0.516129,0.52,0.48,0,0.3333333,"split","split",FALSE,20944499,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2001,"Texas",48,0,1,0.483871,0.516129,0.52,0.48,0,0.3333333,"split","split",FALSE,21319622,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2002,"Texas",48,0,1,0.483871,0.516129,0.52,0.4733333,0,0.3333333,"split","split",FALSE,21690325,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2003,"Texas",48,0,0,0.3870968,0.6129032,0.4133333,0.5866666,0,0,"full_rep","split",TRUE,22030931,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2004,"Texas",48,0,0,0.3870968,0.6129032,0.4133333,0.5866666,0,0,"full_rep","full_rep",FALSE,22394023,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2005,"Texas",48,0,0,0.3870968,0.6129032,0.42,0.58,0,0,"full_rep","full_rep",FALSE,22778123,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2006,"Texas",48,0,0,0.3870968,0.6129032,0.4133333,0.58,0,0,"full_rep","full_rep",FALSE,23359580,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2007,"Texas",48,0,0,0.3548387,0.6451613,0.46,0.54,0,0,"full_rep","full_rep",FALSE,23831983,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2008,"Texas",48,0,0,0.3548387,0.6451613,0.4733333,0.5266666,0,0,"full_rep","full_rep",FALSE,24309039,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2009,"Texas",48,0,0,0.3870968,0.6129032,0.4933333,0.5066667,0,0,"full_rep","full_rep",FALSE,24801761,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2010,"Texas",48,0,0,0.3870968,0.6129032,0.4866667,0.5133333,0,0,"full_rep","full_rep",FALSE,25241897,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2011,"Texas",48,0,0,0.3870968,0.6129032,0.3266667,0.6733333,0,0,"full_rep","full_rep",FALSE,25645504,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2012,"Texas",48,0,0,0.387096774193548,0.612903225806452,0.326666666666667,0.673333333333333,0,0,"full_rep","full_rep",FALSE,26084120,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2013,"Texas",48,0,0,0.387096774193548,0.612903225806452,0.366666666666667,0.633333333333333,0,0,"full_rep","full_rep",FALSE,26479646,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2014,"Texas",48,0,0,0.387096774193548,0.612903225806452,0.366666666666667,0.633333333333333,0,0,"full_rep","full_rep",FALSE,26963092,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2015,"Texas",48,0,0,0.354838709677419,0.645161290322581,0.346666666666667,0.653333333333333,0,0,"full_rep","full_rep",FALSE,27468531,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2016,"Texas",48,0,0,0.354838709677419,0.645161290322581,0.34,0.66,0,0,"full_rep","full_rep",FALSE,27914064,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2017,"Texas",48,0,0,0.354838709677419,0.645161290322581,0.373333333333333,0.626666666666667,0,0,"full_rep","full_rep",FALSE,28291024,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2018,"Texas",48,0,0,0.354838709677419,0.645161290322581,0.373333333333333,0.626666666666667,0,0,"full_rep","full_rep",FALSE,28624564,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2019,"Texas",48,0,0,0.387096774193548,0.612903225806452,0.446666666666667,0.553333333333333,0,0,"full_rep","full_rep",FALSE,28986794,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2020,"Texas",48,0,0,0.387096774193548,0.612903225806452,0.44,0.56,0,0,"full_rep","full_rep",FALSE,29360759,NA,NA,NA,"Tex.","TX",7,0,0.44,0.74
2021,"Texas",48,0,0,0.387096774193548,0.612903225806452,0.446666666666667,0.546666666666667,0,0,"full_rep","full_rep",FALSE,29360759,0.464790099138705,0.520576036035526,0.0557859368968214,"Tex.","TX",7,0,0.44,0.74
1977,"Utah",49,1,0,0.5862069,0.4137931,0.4666667,0.5333334,1,0.6666667,"split",NA,NA,1316421,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1978,"Utah",49,1,0,0.5862069,0.4137931,0.4666667,0.5333334,1,0.6666667,"split","split",FALSE,1364235,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1979,"Utah",49,0,0,0.3448276,0.6551724,0.3333333,0.6666667,1,0.3333333,"split","split",FALSE,1416094,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1980,"Utah",49,0,0,0.3448276,0.6551724,0.32,0.68,1,0.3333333,"split","split",FALSE,1472595,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1981,"Utah",49,0,0,0.2413793,0.7586207,0.2266667,0.7733333,1,0.3333333,"split","split",FALSE,1515472,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1982,"Utah",49,0,0,0.2413793,0.7586207,0.2266667,0.7733333,1,0.3333333,"split","split",FALSE,1558314,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1983,"Utah",49,0,0,0.1724138,0.8275862,0.2266667,0.7733333,1,0.3333333,"split","split",FALSE,1594943,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1984,"Utah",49,0,0,0.1724138,0.8275862,0.2266667,0.7733333,1,0.3333333,"split","split",FALSE,1622342,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1985,"Utah",49,0,0,0.2068966,0.7931035,0.1866667,0.8133333,0,0,"full_rep","split",TRUE,1642910,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1986,"Utah",49,0,0,0.2068966,0.7931035,0.1866667,0.8133333,0,0,"full_rep","full_rep",FALSE,1662833,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1987,"Utah",49,0,0,0.2758621,0.7241379,0.36,0.64,0,0,"full_rep","full_rep",FALSE,1678120,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1988,"Utah",49,0,0,0.2758621,0.7241379,0.36,0.64,0,0,"full_rep","full_rep",FALSE,1689372,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1989,"Utah",49,0,0,0.2413793,0.7586207,0.3733333,0.6266667,0,0,"full_rep","full_rep",FALSE,1705865,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1990,"Utah",49,0,0,0.2413793,0.7586207,0.3733333,0.6266667,0,0,"full_rep","full_rep",FALSE,1731223,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1991,"Utah",49,0,0,0.3448276,0.6551724,0.4133333,0.5866666,0,0,"full_rep","full_rep",FALSE,1779780,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1992,"Utah",49,0,0,0.3448276,0.6551724,0.4133333,0.5866666,0,0,"full_rep","full_rep",FALSE,1836799,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1993,"Utah",49,0,0,0.3793103,0.6206896,0.3466667,0.6533333,0,0,"full_rep","full_rep",FALSE,1898404,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1994,"Utah",49,0,0,0.3793103,0.6206896,0.3466667,0.6533333,0,0,"full_rep","full_rep",FALSE,1960446,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1995,"Utah",49,0,0,0.3448276,0.6551724,0.2666667,0.7333333,0,0,"full_rep","full_rep",FALSE,2014177,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1996,"Utah",49,0,0,0.3448276,0.6551724,0.2666667,0.7333333,0,0,"full_rep","full_rep",FALSE,2067976,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1997,"Utah",49,0,0,0.3103448,0.6896552,0.2666667,0.7333333,0,0,"full_rep","full_rep",FALSE,2119784,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1998,"Utah",49,0,0,0.3103448,0.6896552,0.28,0.72,0,0,"full_rep","full_rep",FALSE,2165960,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
1999,"Utah",49,0,0,0.3793103,0.6206896,0.28,0.7066666,0,0,"full_rep","full_rep",FALSE,2203482,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2000,"Utah",49,0,0,0.3793103,0.6206896,0.28,0.72,0,0,"full_rep","full_rep",FALSE,2244502,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2001,"Utah",49,0,0,0.3103448,0.6896552,0.3333333,0.6666667,0,0,"full_rep","full_rep",FALSE,2283715,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2002,"Utah",49,0,0,0.3103448,0.6896552,0.32,0.68,0,0,"full_rep","full_rep",FALSE,2324815,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2003,"Utah",49,0,0,0.2413793,0.7586207,0.2533333,0.7466667,0,0,"full_rep","full_rep",FALSE,2360137,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2004,"Utah",49,0,0,0.2413793,0.7586207,0.2533333,0.7466667,0,0,"full_rep","full_rep",FALSE,2401580,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2005,"Utah",49,0,0,0.2758621,0.7241379,0.2533333,0.7466667,0,0,"full_rep","full_rep",FALSE,2457719,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2006,"Utah",49,0,0,0.2758621,0.7241379,0.2533333,0.7466667,0,0,"full_rep","full_rep",FALSE,2525507,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2007,"Utah",49,0,0,0.2758621,0.7241379,0.2666667,0.7333333,0,0,"full_rep","full_rep",FALSE,2597746,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2008,"Utah",49,0,0,0.2758621,0.7241379,0.2666667,0.7333333,0,0,"full_rep","full_rep",FALSE,2663029,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2009,"Utah",49,0,0,0.2758621,0.7241379,0.2933333,0.7066666,0,0,"full_rep","full_rep",FALSE,2723421,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2010,"Utah",49,0,0,0.2758621,0.7241379,0.2933333,0.7066666,0,0,"full_rep","full_rep",FALSE,2775413,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2011,"Utah",49,0,0,0.2413793,0.7586207,0.2266667,0.7733333,0,0,"full_rep","full_rep",FALSE,2814797,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2012,"Utah",49,0,0,0.241379310344828,0.758620689655172,0.226666666666667,0.773333333333333,0,0,"full_rep","full_rep",FALSE,2854146,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2013,"Utah",49,0,0,0.172413793103448,0.827586206896552,0.186666666666667,0.813333333333333,0,0,"full_rep","full_rep",FALSE,2898773,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2014,"Utah",49,0,0,0.172413793103448,0.827586206896552,0.186666666666667,0.813333333333333,0,0,"full_rep","full_rep",FALSE,2938327,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2015,"Utah",49,0,0,0.137931034482759,0.793103448275862,0.16,0.84,0,0,"full_rep","full_rep",FALSE,2983626,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2016,"Utah",49,0,0,0.172413793103448,0.827586206896552,0.16,0.84,0,0,"full_rep","full_rep",FALSE,3044241,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2017,"Utah",49,0,0,0.172413793103448,0.827586206896552,0.173333333333333,0.826666666666667,0,0,"full_rep","full_rep",FALSE,3103540,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2018,"Utah",49,0,0,0.172413793103448,0.793103448275862,0.173333333333333,0.813333333333333,0,0,"full_rep","full_rep",FALSE,3155153,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2019,"Utah",49,0,0,0.206896551724138,0.793103448275862,0.226666666666667,0.773333333333333,0,0,"full_rep","full_rep",FALSE,3203383,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2020,"Utah",49,0,0,0.206896551724138,0.793103448275862,0.213333333333333,0.786666666666667,0,0,"full_rep","full_rep",FALSE,3249879,NA,NA,NA,"Utah","UT",1,0,0.23,0.42
2021,"Utah",49,0,0,0.206896551724138,0.793103448275862,0.226666666666667,0.773333333333333,0,0,"full_rep","full_rep",FALSE,3249879,0.376460485833061,0.581298390299196,0.204837904466135,"Utah","UT",1,0,0.23,0.42
1977,"Vermont",50,0,0.5,0.3,0.7,0.5,0.4933333,0,0.1666667,"split",NA,NA,492174,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1978,"Vermont",50,0,0.5,0.3,0.7,0.5,0.4933333,0,0.1666667,"split","split",FALSE,498284,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1979,"Vermont",50,0,0,0.3333333,0.6666667,0.4533333,0.54,0,0,"full_rep","split",TRUE,505711,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1980,"Vermont",50,0,0,0.3333333,0.6666667,0.4533333,0.54,0,0,"full_rep","full_rep",FALSE,512524,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1981,"Vermont",50,0,0,0.4666667,0.5333334,0.4266667,0.5733333,0,0,"full_rep","full_rep",FALSE,515594,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1982,"Vermont",50,0,0,0.4666667,0.5333334,0.4266667,0.5733333,0,0,"full_rep","full_rep",FALSE,519108,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1983,"Vermont",50,0,0,0.4333333,0.5666667,0.4333333,0.56,0,0,"full_rep","full_rep",FALSE,523302,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1984,"Vermont",50,0,0,0.4333333,0.5666667,0.4333333,0.56,0,0,"full_rep","full_rep",FALSE,526658,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1985,"Vermont",50,1,0,0.6,0.4,0.48,0.5133333,1,0.6666667,"split","full_rep",TRUE,530035,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1986,"Vermont",50,1,0,0.6,0.4,0.48,0.5133333,1,0.6666667,"split","split",FALSE,534066,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1987,"Vermont",50,1,1,0.6333333,0.3666667,0.5066667,0.4933333,1,1,"full_dem","split",TRUE,540267,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1988,"Vermont",50,1,1,0.6333333,0.3666667,0.5066667,0.4933333,1,1,"full_dem","full_dem",FALSE,549763,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1989,"Vermont",50,1,1,0.5333334,0.4666667,0.5,0.5,1,1,"full_dem","full_dem",FALSE,557708,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1990,"Vermont",50,1,1,0.5333334,0.4666667,0.5,0.5,1,1,"full_dem","full_dem",FALSE,564798,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1991,"Vermont",50,0.5,1,0.5,0.5,0.4866667,0.5,0,0.5,"split","full_dem",TRUE,568606,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1992,"Vermont",50,0.5,1,0.5,0.5,0.4866667,0.5,1,0.8333333,"split","split",FALSE,572751,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1993,"Vermont",50,0,1,0.4666667,0.5333334,0.58,0.38,1,0.6666667,"split","split",FALSE,577748,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1994,"Vermont",50,0,1,0.4666667,0.5333334,0.58,0.38,1,0.6666667,"split","split",FALSE,583836,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1995,"Vermont",50,0,1,0.4,0.6,0.5733333,0.4066667,1,0.6666667,"split","split",FALSE,589002,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1996,"Vermont",50,0,1,0.4,0.6,0.5733333,0.4066667,1,0.6666667,"split","split",FALSE,593701,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1997,"Vermont",50,1,1,0.5666667,0.4333333,0.5933333,0.38,1,1,"full_dem","split",TRUE,597239,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1998,"Vermont",50,1,1,0.5666667,0.4333333,0.5933333,0.38,1,1,"full_dem","full_dem",FALSE,600416,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
1999,"Vermont",50,1,1,0.5666667,0.4333333,0.5066667,0.4466667,1,1,"full_dem","full_dem",FALSE,604683,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2000,"Vermont",50,1,1,0.5666667,0.4333333,0.5133333,0.4466667,1,1,"full_dem","full_dem",FALSE,609618,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2001,"Vermont",50,1,0,0.5333334,0.4666667,0.4133333,0.5533333,1,0.6666667,"split","full_dem",TRUE,612223,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2002,"Vermont",50,1,0,0.5333334,0.4333333,0.4133333,0.5466667,1,0.6666667,"split","split",FALSE,615442,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2003,"Vermont",50,1,0,0.6333333,0.3666667,0.46,0.4933333,0,0.3333333,"split","split",FALSE,617858,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2004,"Vermont",50,1,0,0.6333333,0.3666667,0.46,0.4933333,0,0.3333333,"split","split",FALSE,619920,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2005,"Vermont",50,1,1,0.7,0.3,0.5533333,0.4,0,0.6666667,"split","split",FALSE,621215,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2006,"Vermont",50,1,1,0.7,0.3,0.5533333,0.4,0,0.6666667,"split","split",FALSE,622892,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2007,"Vermont",50,1,1,0.7666667,0.2333333,0.62,0.3266667,0,0.6666667,"split","split",FALSE,623481,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2008,"Vermont",50,1,1,0.7666667,0.2333333,0.62,0.3266667,0,0.6666667,"split","split",FALSE,624151,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2009,"Vermont",50,1,1,0.7666667,0.2333333,0.6333333,0.32,0,0.6666667,"split","split",FALSE,624817,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2010,"Vermont",50,1,1,0.7666667,0.2333333,0.6333333,0.32,0,0.6666667,"split","split",FALSE,625886,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2011,"Vermont",50,1,1,0.7333333,0.2666667,0.6333333,0.32,1,1,"full_dem","split",TRUE,627197,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2012,"Vermont",50,1,1,0.733333333333333,0.266666666666667,0.626666666666667,0.32,1,1,"full_dem","full_dem",FALSE,626361,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2013,"Vermont",50,1,1,0.733333333333333,0.2,0.64,0.3,1,1,"full_dem","full_dem",FALSE,626603,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2014,"Vermont",50,1,1,0.7,0.233333333333333,0.62,0.313333333333333,1,1,"full_dem","full_dem",FALSE,625693,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2015,"Vermont",50,1,1,0.666666666666667,0.3,0.56,0.36,1,1,"full_dem","full_dem",FALSE,625810,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2016,"Vermont",50,1,1,0.7,0.3,0.566666666666667,0.353333333333333,1,1,"full_dem","full_dem",FALSE,624366,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2017,"Vermont",50,1,1,0.766666666666667,0.233333333333333,0.56,0.353333333333333,0,0.666666666666667,"split","full_dem",TRUE,625132,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2018,"Vermont",50,1,1,0.7,0.233333333333333,0.553333333333333,0.353333333333333,0,0.666666666666667,"split","split",FALSE,624802,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
2019,"Vermont",50,1,1,0.733333333333333,0.2,0.633333333333333,0.286666666666667,0,0.666666666666667,"split","split",FALSE,624046,NA,NA,NA,"Vt.","VT",NA,NA,0.88,0.185
