leaid,name,name_public,charter,city,county,zip,state,state_abbr,enroll,frl,minority,national_math,national_reading
3418300,WOOD-RIDGE,Wood-Ridge,0,WOOD RIDGE,BERGEN,7075,New Jersey,NJ,1187,0.1,0.28,0.65,0.67
1726490,MONROE SD 70,Monroe,0,BARTONVILLE,PEORIA,61607,Illinois,IL,328,0.22,0.05,0.65,0.63
4836300,QUITMAN ISD,Quitman ISD,0,QUITMAN,WOOD,75783,Texas,TX,1115,0.46,0.23,0.65,0.55
5509570,MILTON SCHOOL DISTRICT,Milton,0,MILTON,ROCK,53563,Wisconsin,WI,3295,0.16,0.06,0.65,0.64
4814730,COMAL ISD,Comal ISD,0,NEW BRAUNFELS,COMAL,78130,Texas,TX,16051,0.29,0.34,0.65,0.59
5307560,ROSALIA SCHOOL DISTRICT,Rosalia,0,ROSALIA,WHITMAN,99170,Washington,WA,225,0.6,0.08,0.65,0.74
2718960,MARTIN COUNTY WEST SCHOOL DISTRICT,Martin County West,0,WELCOME,MARTIN,56181,Minnesota,MN,807,0.33,0.05,0.65,0.57
5002910,CAMBRIDGE SCHOOL DISTRICT,Cambridge,0,JEFFERSONVILLE,LAMOILLE,5464,Vermont,VT,325,0.46,0.02,0.65,0.65
4625500,FREEMAN SCHOOL DISTRICT 33-1,Freeman,0,FREEMAN,HUTCHINSON,57029,South Dakota,SD,385,0.23,0.05,0.65,0.68
2733540,ST. FRANCIS PUBLIC SCHOOL DISTRICT,Saint Francis,0,SAINT FRANCIS,ANOKA,55070,Minnesota,MN,5647,0.23,0.08,0.65,0.57
5307380,RITZVILLE SCHOOL DISTRICT,Ritzville,0,RITZVILLE,ADAMS,99169,Washington,WA,355,0.4,0.12,0.65,0.55
3703120,MOORESVILLE CITY SCHOOLS,Mooresville,0,MOORESVILLE,IREDELL,28115,North Carolina,NC,5473,0.32,0.27,0.65,0.56
2308310,MINOT SCHOOL DEPARTMENT,Minot,0,POLAND,ANDROSCOGGIN,4274,Maine,ME,390,0.18,0.34,0.65,0.64
1919590,MONTEZUMA COMMUNITY SCHOOL DISTRICT,Montezuma,0,MONTEZUMA,POWESHIEK,50171,Iowa,IA,548,0.24,0.02,0.65,0.63
5513020,RIPON AREA SCHOOL DISTRICT,Ripon,0,RIPON,FOND DU LAC,54971,Wisconsin,WI,1829,0.27,0.09,0.65,0.66
641280,WALNUT VALLEY UNIFIED,Walnut Valley ,0,WALNUT,LOS ANGELES,91789,California,CA,14973,0.11,0.87,0.65,0.68
4900005,AMERICAN PREPARATORY ACADEMY,American Preparatory,1,DRAPER,SALT LAKE,84020,Utah,UT,561,0.15,0.06,0.65,0.65
3819020,WAHPETON 37,Wahpeton,0,WAHPETON,RICHLAND,58075,North Dakota,ND,1233,0.29,0.1,0.65,0.7
5511400,PARIS J1 SCHOOL DISTRICT,Paris J1,0,KENOSHA,KENOSHA,53144,Wisconsin,WI,202,0.11,0.07,0.65,0.78
1810380,SOUTH HENRY SCHOOL CORP.,South Henry,0,SPICELAND,HENRY,47385,Indiana,IN,821,0.36,0.02,0.65,0.52
4816180,DAINGERFIELD-LONE STAR ISD,Daingerfield ISD,0,DAINGERFIELD,MORRIS,75638,Texas,TX,1321,0.67,0.58,0.65,0.55
4007560,CHICKASHA,Chickasha,0,CHICKASHA,GRADY,73018,Oklahoma,OK,2587,0.64,0.29,0.65,0.55
613080,EUREKA UNION,Eureka Union,0,GRANITE BAY,PLACER,95746,California,CA,3700,0.05,0.23,0.65,0.75
2305500,ELLSWORTH SCHOOL DEPARTMENT,Ellsworth,0,ELLSWORTH,HANCOCK,4605,Maine,ME,1067,0.44,,0.65,0.6
1807560,NEW PRAIRIE UNITED SCHOOL CORP.,New Prairie,0,NEW CARLISLE,LAPORTE,46552,Indiana,IN,2747,0.29,0.09,0.65,0.61
4831170,MONAHANS-WICKETT-PYOTE ISD,Monahans-Wickett,0,MONAHANS,WARD,79756,Texas,TX,1995,0.52,0.62,0.65,0.55
3403780,DELRAN TOWNSHIP,Delran,0,DELRAN,BURLINGTON,8075,New Jersey,NJ,2821,0.13,0.19,0.65,0.66
2008280,LAKIN,Lakin,0,LAKIN,KEARNY,67860,Kansas,KS,681,0.52,0.37,0.65,0.58
3402340,BRIGANTINE CITY,Brigantine ,0,BRIGANTINE,ATLANTIC,8203,New Jersey,NJ,796,0.33,0.22,0.65,0.7
2931710,WEST PLATTE COUNTY R-II,West Platte County,0,WESTON,PLATTE,64098,Missouri,MO,681,0.17,0.07,0.65,0.7
4222980,SUSQUEHANNA COMMUNITY SCHOOL DISTRICT,Susquehanna,0,SUSQUEHANNA,SUSQUEHANNA,18847,Pennsylvania,PA,891,0.5,0.02,0.65,0.55
3904942,CRESTVIEW LOCAL,Crestview,0,ASHLAND,ASHLAND,44805,Ohio,OH,1301,0.36,0.03,0.65,0.68
3800025,KINDRED 2,Kindred,0,KINDRED,CASS,58051,North Dakota,ND,669,0.13,0.03,0.65,0.59
4221810,SOLANCO SCHOOL DISTRICT,Solanco,0,QUARRYVILLE,LANCASTER,17566,Pennsylvania,PA,3776,0.26,0.06,0.65,0.67
1707290,LEMONT-BROMBEREK CSD 113A,Lemont-Bromberek,0,LEMONT,COOK,60439,Illinois,IL,2618,0.06,0.12,0.65,0.66
604980,BIG SPRINGS UNION ELEMENTARY,Big Springs Union,0,MONTAGUE,SISKIYOU,96064,California,CA,105,0.57,0.29,0.65,0.39
620010,KNIGHTS FERRY ELEMENTARY,Knights Ferry,0,KNIGHTS FERRY,STANISLAUS,95361,California,CA,134,0.19,0.16,0.65,0.66
611220,DIXIE ELEMENTARY,Dixie Elementary,0,SAN RAFAEL,MARIN,94903,California,CA,1785,0.12,0.32,0.65,0.69
3624030,QUEENSBURY UNION FREE SCHOOL DISTRICT,Queensbury,0,QUEENSBURY,WARREN,12804,New York,NY,3761,0.15,0.06,0.65,0.72
2006300,FRONTENAC PUBLIC SCHOOLS,Frontenac,0,FRONTENAC,CRAWFORD,66763,Kansas,KS,876,0.38,0.05,0.65,0.56
2502530,BERKSHIRE HILLS,Berkshire Hills,0,HOUSATONIC,BERKSHIRE,1236,Massachusetts,MA,1375,0.17,0.09,0.65,0.7
2501860,AMESBURY,Amesbury,0,AMESBURY,ESSEX,1913,Massachusetts,MA,2407,0.17,0.08,0.65,0.68
400081,PRESIDIO SCHOOL,Presidio School,1,TUCSON,PIMA,85719,Arizona,AZ,323,0.68,0.41,0.65,0.7
5307650,SAN JUAN ISLAND SCHOOL DISTRICT,San Juan Island,0,FRIDAY HARBOR,SAN JUAN,98250,Washington,WA,919,0.27,0.15,0.65,0.66
3609900,EAST QUOGUE UNION FREE SCHOOL DISTRICT,East Quogue,0,EAST QUOGUE,SUFFOLK,11942,New York,NY,451,0.06,0.12,0.65,0.66
1731500,SOUTHWESTERN CUSD 9,Southwestern ,0,PIASA,MACOUPIN,62079,Illinois,IL,1783,0.29,0.03,0.65,0.57
4830210,MENARD ISD,Menard ISD,0,MENARD,MENARD,76859,Texas,TX,346,0.63,0.6,0.65,0.47
802040,AKRON SCHOOL DISTRICT NO. R-1,Arkron,0,AKRON,WASHINGTON,80720,Colorado,CO,391,0.44,0.17,0.65,0.63
609640,CONEJO VALLEY UNIFIED,Conejo Valley,0,THOUSAND OAKS,VENTURA,91362,California,CA,21655,0.16,0.35,0.65,0.67
2608160,CARSONVILLE-PORT SANILAC SCHOOL DISTRICT,Carsonville Sanilac,0,CARSONVILLE,SANILAC,48419,Michigan,MI,630,0.58,0.01,0.65,0.53
2629910,RIVERVIEW COMMUNITY SCHOOL DISTRICT,Riverview,0,RIVERVIEW,WAYNE,48193,Michigan,MI,2631,0.28,0.09,0.65,0.69
5505880,GREEN LAKE SCHOOL DISTRICT,Green Lake,0,GREEN LAKE,GREEN LAKE,54941,Wisconsin,WI,311,0.16,0.02,0.65,0.59
5500600,AUBURNDALE SCHOOL DISTRICT,Auburndale,0,AUBURNDALE,WOOD,54412,Wisconsin,WI,909,0.25,0.04,0.65,0.61
1930930,WEST DES MOINES COMMUNITY SCHOOL DISTRICT,West Des Moines,0,WEST  DES MOINES,POLK,50265,Iowa,IA,8720,0.18,0.19,0.65,0.62
3602430,AKRON CENTRAL SCHOOL DISTRICT,Akron,0,AKRON,ERIE,14001,New York,NY,1610,0.26,0.12,0.65,0.7
3904537,GEORGETOWN EXEMPTED VILLAGE,Georgetown Exempted,0,GEORGETOWN,BROWN,45121,Ohio,OH,1089,0.38,0.04,0.65,0.66
5510800,NORWAY J7 SCHOOL DISTRICT,Norway J7,0,FRANKSVILLE,RACINE,53126,Wisconsin,WI,91,0.08,0.03,0.65,0.55
4101470,ARLINGTON SCHOOL DISTRICT 3,Arlington,0,ARLINGTON,GILLIAM,97812,Oregon,OR,117,0.4,0.17,0.65,0.53
615690,GRANT ELEMENTARY,Grant Elementary,0,REDDING,SHASTA,96001,California,CA,613,0.11,0.2,0.65,0.69
4800012,CHISUM ISD,Chisum ISD,0,PARIS,LAMAR,75462,Texas,TX,903,0.42,0.14,0.65,0.6
2723370,NEVIS PUBLIC SCHOOL DISTRICT,Nevis,0,NEVIS,HUBBARD,56467,Minnesota,MN,569,0.55,0.08,0.65,0.57
3904816,KEYSTONE LOCAL,Keystone,0,LAGRANGE,LORAIN,44050,Ohio,OH,1746,0.22,0.04,0.65,0.71
2720580,MENAHGA PUBLIC SCHOOL DISTRICT,Menahga,0,MENAHGA,WADENA,56464,Minnesota,MN,760,0.48,0.03,0.65,0.57
3606210,CAMBRIDGE CENTRAL SCHOOL DISTRICT,Cambridge,0,CAMBRIDGE,WASHINGTON,12816,New York,NY,991,0.34,0.03,0.65,0.59
3304230,LEBANON SCHOOL DISTRICT,Lebanon,0,LEBANON,GRAFTON,3766,New Hampshire,NH,1575,0.2,,0.65,0.63
4839960,SHELBYVILLE ISD,Shelbyville ISD,0,SHELBYVILLE,SHELBY,75973,Texas,TX,736,0.5,0.35,0.65,0.56
2007230,HIGHLAND,Highland,0,HIGHLAND,DONIPHAN,66035,Kansas,KS,185,0.34,0.1,0.65,0.65
2602550,ALLENDALE PUBLIC SCHOOL DISTRICT,Allendale ,0,ALLENDALE,OTTAWA,49401,Michigan,MI,2220,0.27,0.12,0.65,0.64
1802660,DELAWARE COMMUNITY SCHOOL CORP.,Delaware,0,MUNCIE,DELAWARE,47303,Indiana,IN,2739,0.3,0.04,0.65,0.62
803600,WELD COUNTY SCHOOL DISTRICT NO. RE-2,Weld County,0,EATON,WELD,80615,Colorado,CO,1696,0.27,0.24,0.65,0.63
901290,EAST HAVEN SCHOOL DISTRICT,East Haven,0,EAST HAVEN,NEW HAVEN,6513,Connecticut,CT,3576,0.33,0.21,0.65,0.6
2505740,HAMPSHIRE,Hampshire,0,WESTHAMPTON,HAMPSHIRE,1027,Massachusetts,MA,846,0.07,0.03,0.65,0.76
3011790,GALLATIN GATEWAY ELEMENTARY,Gallatin Gateway,0,GALLATIN GATEWAY,GALLATIN,59730,Montana,MT,167,0.26,0.02,0.65,0.59
3022080,RED LODGE ELEMENTARY,Red Lodge,0,RED LODGE,CARBON,59068,Montana,MT,273,0.25,0.07,0.65,0.72
641790,WAUGH ELEMENTARY,Waugh Elementary,0,PETALUMA,SONOMA,94954,California,CA,917,0.1,0.33,0.65,0.7
5000008,DUXBURY/WATERBURY UNION #45,Duxbury-Waterbury,0,WATERBURY,WASHINGTON,5676,Vermont,VT,710,0.22,0.01,0.65,0.61
4218240,OTTO-ELDRED SCHOOL DISTRICT,Otto-Eldred,0,DUKE CENTER,MCKEAN,16729,Pennsylvania,PA,718,0.47,0.02,0.65,0.56
3904700,REYNOLDSBURG CITY,Reynoldsburg,0,REYNOLDSBURG,FRANKLIN,43068,Ohio,OH,6563,0.29,0.44,0.65,0.63
3402220,BRICK TOWNSHIP,Brick,0,BRICK,OCEAN,8724,New Jersey,NJ,9990,0.16,0.11,0.65,0.68
3413770,RIDGEFIELD,Ridgefield,0,RIDGEFIELD,BERGEN,7657,New Jersey,NJ,1677,0.2,0.51,0.65,0.65
1931920,WOODBINE COMMUNITY SCHOOL DISTRICT,Woodbine,0,WOODBINE,HARRISON,51579,Iowa,IA,487,0.33,0.02,0.65,0.55
502610,ATKINS SCHOOL DISTRICT,Atkins,0,ATKINS,POPE,72823,Arkansas,AR,1068,0.55,0.04,0.65,0.54
5301110,CENTRAL VALLEY SCHOOL DISTRICT,Central Valley,0,GREENACRES,SPOKANE,99016,Washington,WA,12483,0.33,0.12,0.65,0.6
3630450,WELLS CENTRAL SCHOOL DISTRICT,Wells,0,WELLS,HAMILTON,12190,New York,NY,184,0.33,0.01,0.65,0.57
1719420,HOLLIS CSD 328,Hollis,0,PEORIA,PEORIA,61607,Illinois,IL,145,0.12,0.1,0.65,0.72
600043,SCOTTS VALLEY UNIFIED,Scotts Valley,0,SCOTTS VALLEY,SANTA CRUZ,95066,California,CA,2595,0.08,0.18,0.65,0.66
3806780,FARGO 1,Fargo,0,FARGO,CASS,58102,North Dakota,ND,10524,0.24,0.14,0.65,0.57
4111490,SISTERS SCHOOL DISTRICT 6,Sisters,0,SISTERS,DESCHUTES,97759,Oregon,OR,1561,0.2,0.1,0.64,0.61
4822120,HALLETTSVILLE ISD,Hallettsville ISD,0,HALLETTSVILLE,LAVACA,77964,Texas,TX,877,0.36,0.27,0.64,0.56
4023970,PIEDMONT,Piedmont,0,PIEDMONT,CANADIAN,73078,Oklahoma,OK,2499,0.18,0.26,0.64,0.61
3904716,BERKSHIRE LOCAL,Berkshire,0,BURTON,GEAUGA,44021,Ohio,OH,1140,0.14,0.04,0.64,0.68
1931680,WILLIAMSBURG COMMUNITY SCHOOL DISTRICT,Williamsburg,0,WILLIAMSBURG,IOWA,52361,Iowa,IA,1126,0.19,0.09,0.64,0.71
4222050,SOUTH MIDDLETON SCHOOL DISTRICT,South Middleton,0,BOILING SPRINGS,CUMBERLAND,17007,Pennsylvania,PA,2174,0.11,0.05,0.64,0.67
5002250,BETHEL SCHOOL DISTRICT,Bethel,0,BETHEL,WINDSOR,5032,Vermont,VT,273,0.45,0.05,0.64,0.68
2625290,NEW LOTHROP AREA PUBLIC SCHOOLS,New Lothrop,0,NEW LOTHROP,SHIAWASSEE,48460,Michigan,MI,816,0.22,0.01,0.64,0.75
3820400,ZEELAND 4,Zeeland,0,ZEELAND,MCINTOSH,58581,North Dakota,ND,46,0.43,0.02,0.64,0.61
3024200,SIDNEY ELEMENTARY,Sidney,0,SIDNEY,RICHLAND,59270,Montana,MT,730,0.28,0.11,0.64,0.63
3701080,CURRITUCK COUNTY SCHOOLS,Currituck County,0,CURRITUCK,CURRITUCK,27929,North Carolina,NC,4054,0.31,0.14,0.64,0.65
3800027,NEW ENGLAND 9,New England,0,NEW ENGLAND,HETTINGER,58647,North Dakota,ND,143,0.29,0.01,0.64,
5500990,BELLEVILLE SCHOOL DISTRICT,Belleville,0,BELLEVILLE,DANE,53508,Wisconsin,WI,953,0.14,0.05,0.64,0.64
5516530,WEYERHAEUSER AREA SCHOOL DISTRICT,Weyerhauser,0,WEYERHAEUSER,RUSK,54895,Wisconsin,WI,156,0.58,0.02,0.64,0.55
3406600,HAMPTON BOROUGH,Hampton Borough,0,HAMPTON,HUNTERDON,8827,New Jersey,NJ,164,0.23,0.18,0.64,0.64
2511520,TAUNTON,Taunton,0,TAUNTON,BRISTOL,2780,Massachusetts,MA,7860,0.41,0.25,0.64,0.63
5500510,ASHLAND SCHOOL DISTRICT,Ashland,0,ASHLAND,ASHLAND,54806,Wisconsin,WI,2233,0.54,0.24,0.64,0.59
3616620,LAKELAND CENTRAL SCHOOL DISTRICT,Lakeland,0,SHRUB OAK,WESTCHESTER,10588,New York,NY,6430,0.09,0.25,0.64,0.72
3904742,ARLINGTON LOCAL,Arlington,0,ARLINGTON,HANCOCK,45814,Ohio,OH,657,0.16,0.03,0.64,0.67
4841400,STAMFORD ISD,Stamford ISD,0,STAMFORD,JONES,79553,Texas,TX,640,0.66,0.55,0.64,0.52
2006090,EUDORA,Eudora,0,EUDORA,DOUGLAS,66025,Kansas,KS,1461,0.31,0.08,0.64,0.58
5605830,TETON COUNTY SCHOOL DISTRICT #1,Teton County #1,0,JACKSON,TETON,83001,Wyoming,WY,2294,0.14,0.26,0.64,0.66
902970,NORTH BRANFORD SCHOOL DISTRICT,North Branford,0,NORTHFORD,NEW HAVEN,6472,Connecticut,CT,2398,0.1,0.07,0.64,0.7
5300950,CASCADE SCHOOL DISTRICT,Cascade,0,LEAVENWORTH,CHELAN,98826,Washington,WA,1247,0.42,0.3,0.64,0.67
1906000,CALAMUS-WHEATLAND COMMUNITY SCHOOL DISTRICT,Calamus-Wheatland,0,WHEATLAND,CLINTON,52777,Iowa,IA,552,0.27,0.01,0.64,0.61
3906968,EAST GUERNSEY LOCAL,East Guernsey,0,OLD WASHINGTON,GUERNSEY,43768,Ohio,OH,1285,0.39,0.02,0.64,0.65
2000003,WAMEGO,Wamego,0,WAMEGO,POTTAWATOMIE,66547,Kansas,KS,1352,0.27,0.08,0.64,0.66
4204590,BUTLER AREA SCHOOL DISTRICT,Butler,0,BUTLER,BUTLER,16001,Pennsylvania,PA,7751,0.26,0.04,0.64,0.62
903300,PLAINVILLE SCHOOL DISTRICT,Plainville,0,PLAINVILLE,HARTFORD,6062,Connecticut,CT,2519,0.18,0.16,0.64,0.66
3602730,WINDSOR CENTRAL SCHOOL DISTRICT,Windsor,0,WINDSOR,BROOME,13865,New York,NY,1944,0.29,,0.64,0.67
1707830,CENTRAL CUSD 301,Central 301,0,BURLINGTON,KANE,60109,Illinois,IL,3235,0.05,0.23,0.64,0.66
1726310,MINOOKA CCSD 201,Minooka CCSD 201,0,MINOOKA,GRUNDY,60447,Illinois,IL,3809,0.15,0.27,0.64,0.56
1200004,FLVA,FLVA,0,JACKSONVILLE,DUVAL,32225,Florida,FL,556,0.28,0.23,0.64,0.82
2609150,CHESANING UNION SCHOOLS,Chesaning,0,CHESANING,SAGINAW,48616,Michigan,MI,1836,0.39,0.37,0.64,0.6
1742060,WETHERSFIELD CUSD 230,Wethersfield,0,KEWANEE,HENRY,61443,Illinois,IL,685,0.35,0.18,0.64,0.54
5004170,GLOVER SCHOOL DISTRICT,Glover,0,GLOVER,ORLEANS,5839,Vermont,VT,134,0.41,0.07,0.64,0.76
5507560,LA FARGE SCHOOL DISTRICT,La Farge,0,LA FARGE,VERNON,54639,Wisconsin,WI,247,0.51,0.02,0.64,0.57
3904780,INDIAN CREEK LOCAL,Indian Creek,0,WINTERSVILLE,JEFFERSON,43953,Ohio,OH,2399,0.5,0.08,0.64,0.67
634290,SAN CARLOS ELEMENTARY,San Carlos,0,SAN CARLOS,SAN MATEO,94070,California,CA,2945,0.03,0.3,0.64,0.7
3610620,ELMONT UNION FREE SCHOOL DISTRICT,Elmont,0,ELMONT,NASSAU,11003,New York,NY,4075,0.49,0.88,0.64,0.65
1200150,BREVARD,Brevard,0,VIERA,BREVARD,32940,Florida,FL,73098,0.34,0.31,0.64,0.67
2300062,EAST MACHIAS SCHOOL DEPARTMENT,East Machias,0,MACHIAS,WASHINGTON,4654,Maine,ME,253,0.49,0.28,0.64,0.47
2713110,COOK COUNTY PUBLIC SCHOOLS,Cook County,0,GRAND MARAIS,COOK,55604,Minnesota,MN,542,0.35,0.23,0.64,0.57
1921210,NORTHWOOD-KENSETT COMMUNITY SCHOOL DISTRICT,Northwood-Kensett,0,NORTHWOOD,WORTH,50459,Iowa,IA,492,0.24,0.04,0.64,0.55
2005490,DE SOTO,De Soto,0,DE SOTO,JOHNSON,66018,Kansas,KS,6442,0.14,0.14,0.64,0.64
5303570,HOCKINSON SCHOOL DISTRICT,Hockinson,0,BRUSH PRAIRIE,CLARK,98606,Washington,WA,2039,0.16,0.07,0.64,0.64
2713170,GRAND RAPIDS PUBLIC SCHOOL DISTRICT,Grand Rapids,0,GRAND RAPIDS,ITASCA,55744,Minnesota,MN,3813,0.35,0.09,0.64,0.57
3904542,HUBBARD EXEMPTED VILLAGE,Hubbard Exempted,0,HUBBARD,TRUMBULL,44425,Ohio,OH,2152,0.37,0.08,0.64,0.64
3905068,ELMWOOD LOCAL,Elmwood,0,BLOOMDALE,WOOD,44817,Ohio,OH,1361,0.3,0.06,0.64,0.56
1914850,IOWA VALLEY COMMUNITY SCHOOL DISTRICT,Iowa Valley,0,MARENGO,IOWA,52301,Iowa,IA,641,0.27,0.05,0.64,0.51
3416920,WALLINGTON,Wallington,0,WALLINGTON,BERGEN,7057,New Jersey,NJ,1099,0.23,0.22,0.64,0.63
2700128,GLENCOE-SILVER LAKE SCHOOL DISTRICT,Glencoe Silver Lake,0,GLENCOE,MCLEOD,55336,Minnesota,MN,1647,0.36,0.17,0.64,0.57
4005910,BURLINGTON,Burlington,0,BURLINGTON,ALFALFA,73722,Oklahoma,OK,146,0.45,0.09,0.64,0.47
4012870,GOODWELL,Goodwell,0,GOODWELL,TEXAS,73939,Oklahoma,OK,203,0.39,0.28,0.64,0.47
4027330,SENTINEL,Sentinel,0,SENTINEL,WASHITA,73664,Oklahoma,OK,338,0.61,0.27,0.64,0.5
2627930,PUBLIC SCHOOLS OF PETOSKEY,Petoskey,0,PETOSKEY,EMMET,49770,Michigan,MI,2979,0.33,0.09,0.64,0.62
2635010,WAKEFIELD-MARENISCO SCHOOL DISTRICT,Wakefield-Marenisco,0,WAKEFIELD,GOGEBIC,49968,Michigan,MI,286,0.48,0.06,0.64,0.54
4221200,SHALER AREA SCHOOL DISTRICT,Shaler,0,GLENSHAW,ALLEGHENY,15116,Pennsylvania,PA,5061,0.2,0.03,0.64,0.65
3302130,CANDIA SCHOOL DISTRICT,Candia,0,HOOKSETT,MERRIMACK,3106,New Hampshire,NH,638,0.08,0.35,0.64,0.7
902580,MONTVILLE SCHOOL DISTRICT,Montville,0,OAKDALE,NEW LONDON,6370,Connecticut,CT,2777,0.21,0.23,0.64,0.67
2616350,GRAND BLANC COMMUNITY SCHOOLS,Grand Blanc   ,0,GRAND BLANC,GENESEE,48439,Michigan,MI,8514,0.21,0.21,0.64,0.67
1800061,GEIST MONTESSORI ACADEMY,Geist Montessori,1,MCCORDSVILLE,HANCOCK,46055,Indiana,IN,103,0.05,0.19,0.64,0.77
806450,SARGENT SCHOOL DISTRICT NO. RE-33J,Sargent,0,MONTE VISTA,RIO GRANDE,81144,Colorado,CO,466,0.45,0.3,0.64,0.74
1600008,FALCON RIDGE CHARTER SCHOOL,Falcon Ridge,1,KUNA,ADA,83634,Idaho,ID,265,0.29,0.06,0.64,0.58
5502130,CAMERON SCHOOL DISTRICT,Cameron,0,CAMERON,BARRON,54822,Wisconsin,WI,944,0.37,0.06,0.64,0.63
2504590,EASTHAMPTON,Easthampton,0,EASTHAMPTON,HAMPSHIRE,1027,Massachusetts,MA,1649,0.27,0.14,0.64,0.58
3904892,BENTON CARROLL SALEM LOCAL,Benton Carroll Salem,0,OAK HARBOR,OTTAWA,43449,Ohio,OH,1934,0.28,0.07,0.64,0.63
2012870,WELLSVILLE,Wellsville,0,WELLSVILLE,FRANKLIN,66092,Kansas,KS,892,0.24,0.05,0.64,0.65
3701380,ELKIN CITY SCHOOLS,Elkin,0,ELKIN,SURRY,28621,North Carolina,NC,1250,0.34,0.25,0.64,0.57
3617190,LEWISTON-PORTER CENTRAL SCHOOL DISTRICT,Lewiston-Porter,0,YOUNGSTOWN,NIAGARA,14174,New York,NY,2315,0.12,0.05,0.64,0.73
5102760,NORTON CITY PUBLIC SCHOOLS,Norton,0,NORTON,NORTON CITY,24273,Virginia,VA,805,0.48,0.13,0.64,0.58
2711460,ELLSWORTH PUBLIC SCHOOL DISTRICT,Ellsworth,0,ELLSWORTH,NOBLES,56129,Minnesota,MN,182,0.44,0.04,0.64,0.57
2732970,SEBEKA PUBLIC SCHOOL DISTRICT,Sebeka,0,SEBEKA,WADENA,56477,Minnesota,MN,519,0.55,0.05,0.64,0.57
3618540,MARION CENTRAL SCHOOL DISTRICT,Marion,0,MARION,WAYNE,14505,New York,NY,967,0.37,0.06,0.64,0.61
1918750,MARTENSDALE-ST MARYS COMMUNITY SCHOOL DISTRICT,Martensdale,0,MARTENSDALE,WARREN,50160,Iowa,IA,583,0.2,0.03,0.64,0.54
3812540,MCKENZIE COUNTY 1,McKenzie County,0,WATFORD CITY,MCKENZIE,58854,North Dakota,ND,522,0.16,0.05,0.64,0.65
2919230,LONE JACK C-6,Lone Jack,0,LONE JACK,JACKSON,64070,Missouri,MO,595,0.09,0.06,0.64,0.68
4800055,LIFE SCHOOL,Life School,1,RED OAK,ELLIS,75154,Texas,TX,3124,0.42,0.73,0.64,0.64
2915600,JACKSON R-II,Jackson,0,JACKSON,CAPE GIRARDEAU,63755,Missouri,MO,4745,0.3,0.04,0.64,0.66
4825950,KRESS ISD,Kress ISD,0,KRESS,SWISHER,79052,Texas,TX,204,0.68,0.65,0.64,0.49
613170,EVERGREEN UNION,Evergreen Union,0,COTTONWOOD,TEHAMA,96022,California,CA,962,0.57,0.14,0.64,0.6
5504320,ELLSWORTH COMMUNITY SCHOOL DISTRICT,Ellsworth,0,ELLSWORTH,PIERCE,54011,Wisconsin,WI,1705,0.24,0.03,0.64,0.6
3604200,BEAVER RIVER CENTRAL SCHOOL DISTRICT,Beaver River,0,BEAVER FALLS,LEWIS,13305,New York,NY,923,0.38,0.03,0.64,0.61
5307350,RIDGEFIELD SCHOOL DISTRICT,Ridgefield,0,RIDGEFIELD,CLARK,98642,Washington,WA,2149,0.23,0.14,0.64,0.58
4816530,DEER PARK ISD,Deer Park ISD,0,DEER PARK,HARRIS,77536,Texas,TX,12554,0.36,0.47,0.64,0.57
3628110,STILLWATER CENTRAL SCHOOL DISTRICT,Stillwater,0,STILLWATER,SARATOGA,12170,New York,NY,1270,0.22,0.02,0.64,0.63
1719970,IL VALLEY CENTRAL USD 321,Illinois Valley,0,CHILLICOTHE,PEORIA,61523,Illinois,IL,2010,0.21,0.07,0.64,0.62
2306000,GLENBURN SCHOOL DEPARTMENT,Glenburn,0,GLENBURN,PENOBSCOT,4401,Maine,ME,673,0.17,0.42,0.64,0.62
5101440,FRANKLIN COUNTY PUBLIC SCHOOLS,Franklin County,0,ROCKY MOUNT,FRANKLIN,24151,Virginia,VA,7429,0.46,0.16,0.64,0.62
4845780,WICHITA FALLS ISD,Wichita Falls ISD,0,WICHITA FALLS,WICHITA,76307,Texas,TX,14520,0.54,0.49,0.64,0.63
1807290,M S D MOUNT VERNON,Mount Vernon MSD,0,MOUNT VERNON,POSEY,47620,Indiana,IN,2438,0.27,0.06,0.64,0.6
1800900,BREMEN PUBLIC SCHOOLS,Bremen,0,BREMEN,MARSHALL,46506,Indiana,IN,1477,0.34,0.22,0.64,0.54
1700326,EL PASO-GRIDLEY CUSD 11,El Paso Gridley,0,EL PASO,WOODFORD,61738,Illinois,IL,1288,0.24,0.04,0.64,0.63
2506780,LEOMINSTER,Leominster,0,LEOMINSTER,WORCESTER,1453,Massachusetts,MA,6228,0.38,0.35,0.64,0.55
5515120,TWO RIVERS SCHOOL DISTRICT,Two Rivers,0,TWO RIVERS,MANITOWOC,54241,Wisconsin,WI,1875,0.35,0.11,0.64,0.6
2011100,RILEY COUNTY,Riley County,0,RILEY,RILEY,66531,Kansas,KS,700,0.3,0.09,0.64,0.66
4214550,MANHEIM CENTRAL SCHOOL DISTRICT,Manheim Central,0,MANHEIM,LANCASTER,17545,Pennsylvania,PA,2931,0.25,0.07,0.64,0.66
4226070,WESTERN WAYNE SCHOOL DISTRICT,Western Wayne,0,SOUTH CANAAN,WAYNE,18459,Pennsylvania,PA,2367,0.41,0.06,0.64,0.64
400187,STEPPING STONES ACADEMY,Stepping Stones,1,PHOENIX,MARICOPA,85086,Arizona,AZ,139,0.01,0.09,0.64,0.76
